To Package	Para pacote	
To Uppercase	Para maiúsculas	
To View	Para visualização	
Toggle Bookmark	Alternar marcador	
Toggle Breakpoint	Alternar ponto de interrupção	
Toggle Grid	Alternar grade	
Toggle Highlight Search	Alternar destaque da pesquisa	
Toggle Include	Alternar inclusão	
Toggle Line Numbers	Alternar número de linhas	
Toggle Toolbar	Alternar barra de ferramentas	
Toggle Typing Mode	Alternar modo de digitação	
Tomcat 5 Configuration files	Arquivos de configuração do Tomcat 5	
Tomcat 5 Server	Servidor Tomcat 5	
Tomcat Execution Process	Processo de execução Tomcat	
Tomcat Installation	Instalação do Tomcat	
Tomcat Plugin Help	Ajuda do plugin do Tomcat	
Tomcat Properties	Propriedades do Tomcat	
Tomcat Server Instance Properties	Propriedades da instância do servidor Tomcat	
Tomcat server started.	Servidor Tomcat iniciado.	
Tomcat server stopped.	Servidor Tomcat parado.	
Too many arguments	Muitos argumentos	
Toolbar	Barra de ferramentas	
Toolbar contents customization	Personalizar conteúdo da barra de ferramentas	
Toolbar Customizer	Personalizador da barra de ferramentas	
Tools	Ferramentas	
Top	Superior	
Top to Row	Superior da linha	
Topic	Tópico	
Total	Total	
Total memory	Memória total	
Total Size	Tamanho total	
Trailing	Arrastar	
Transaction Isolation	Isolamento de transação	
Transaction Isolation Level	Nível de isolamento da transação	
Transaction Services	Serviços de transação	
Transaction Support	Suporte de transação	
Transaction Type	Tipo de transação	
Transformation Preview	Visualização da transformação	
Translated path	Caminho traduzido	
Transport	Transporte	
Transport Config	Configuração do transporte	
Transport Guarantee	Garantia de transporte 	
Transport Protocol	Protocolo de transporte	
Transport Protocol Class	Classe do protocolo de transporte	
Tree	Árvore	
Tree representation	Representação em árvore	
Tree view	Visualização em árvore	
True	Verdadeiro	
Trunk	Trunk	
Trusted	Confiável	
Try again	Tentar novamente	
Turning off modules...	Desativando módulos...	
Turning off modules...done.	Desativando módulos...pronto.	
Turning on modules...	Ativando módulos...	
Turning on modules...done.	Ativando módulos...pronto.	
Tutorials	Tutoriais	
Type	Inserir	
Type Data (PENDING)	Inserir dados (PENDENTE)	
Type Document (PENDING)	Inserir documento (PENDENTE)	
Type info query	Inserir consulta de informação	
Type name	Inserir nome	
Type new name	Inserir novo nome	
Type of	Tipo de	
Type of bevel	Tipo de moldura	
Type of proxy configuration	Tipo de configuração de proxy	
Type of value	Tipo de valor	
Type of variable	Tipo de variável	
Type Parameters	Inserir parâmetros	
UDDI Registry	Registro UDDI	
UI Mode	Modo UI	
UI Utilities API	API de utilitários da UI	
Unable to drop index	Impossível apagar índice.	
Unable to drop procedure	Impossível apagar procedimento.	
Unable to execute command	Impossível executar comando.	
Unable to execute query	Impossível executar consulta.	
Unable to find mode	Impossível localizar modo.	
Unable to format command	Impossível formatar comando.	
Unable to refresh children	Impossível atualizar filhos.	
Unable to remove column	Impossível remover coluna.	
Unable to remove driver	Impossível remover driver.	
Uncaught	Não capturado	
Uncomment	Sem comentário	
Undeploy	Desimplantar	
Undeploying ...	Desimplantando...	
Underlined	Sublinhado	
Undo	Desfazer	
Undo Add	Desfazer Adicionar	
Undo of	Desfazer de	
Undock View	Desencaixar exibição	
Unexpected Exception	Exceção inesperada	
Unexpected exception in merge	Exceção inesperada na mesclagem	
Unexpected runtime exception	Exceção inesperada em tempo de execução	
Unhandled state	Estado não suportado	
Unicast	Difusão ponto a ponto	
Unicast Event Source	Fonte de evento de difusão ponto a ponto	
Unicast Event Source Pattern	Padrão de fonte de evento de difusão ponto a ponto	
Uninstall	Desinstalar	
Uninstaller failed	Desinstalador falhou.	
Uninstalling module	Desinstalando módulo	
Union all support	Suporte Union All	
Union support	Suporte UNION	
Unique	Único	
Unique ID	ID único	
Unit Test Packages	Pacotes de testes unitários	
Unknown	Desconhecido	
Unknown Age	Idade desconhecida	
Unknown Border	Borda desconhecida	
Unknown close operation	Operação de fechamento desconhecida	
Unknown Configuration Exception	Exceção de configuração desconhecida	
Unknown Element	Elemento desconhecido	
Unknown Host	Máquina desconhecida	
Unknown JAR	JAR desconhecido	
Unknown Object Name	Nome de objeto desconhecido	
Unknown palette item version	Versão do item da paleta desconhecida	
Unknown Sorting Mode	Modo de ordenação indefinido	
Unknown source	Código-fonte desconhecido	
Unknown state	Estado desconhecido	
Unknown version	Versão desconhecida	
Unnamed	Sem nome	
Unordered List	Lista sem ordenação	
Unpacking File	Desempacotando arquivo	
Unparsed	Não analisado	
Unrecognized File	Arquivo não reconhecido	
Unrecognized Objects	Objetos não reconhecidos	
Unrecognized version	Versão não reconhecida	
Unrelated group by support	Suporte group by não relacionado	
Unrelated order by	Order by não relacionado	
Unselect	Não selecionar	
Unsigned entry in NBM	Entrada não assinada no NBM	
Unsigned Module	Módulo não assinado	
Unsorted	Não ordenado	
Unspecified adaptor class	Classe do adaptador não especificada	
Unspecified Component	Componente não especificado	
Unsupported	Não suportado	
Unsupported palette item version	Versão do item da paleta não suportada	
Until	Até	
Untitled	Sem título	
Unused Setting Value	Valor de configuração não utilizado	
Unzipping packages	Descompactando pacotes	
Up	Para cima	
Up to date	Atualizado	
Update	Atualização	
Update	Atualizar	
Update All	Atualizar todos	
Update All Files	Atualizar todos os arquivos	
Update Center	Central de Atualizações	
Update Center Wizard	Assistente da Central de Atualizações	
Update Files	Atualizar arquivos	
Update list when	Atualizar lista quando	
Update Period	Período de atualização	
Update Server	Servidor de atualização	
Update Statement	Instrução de alteração	
Updating	Atualizando	
Updating Files	Atualizando arquivos	
Updating Modules	Atualizando módulos	
Updating project build script...	Atualizando o script de construção do projeto...	
Updating Sources	Atualizando códigos-fonte	
Updating with Dependencies	Atualizando com dependências	
Upgrade	Atualização	
Upgrade Project	Atualizar projeto	
Upper Alpha	Alfa maiúsculo	
Upper Bound	Limite superior	
Upper Roman	Romano maiúsculo	
URL	URL	
URL Objects	Objetos de URL	
URL of Autoupdate Server	URL do servidor de atualizações automáticas	
URL of connected database	URL do banco de dados conectado	
URL of Running Service	URL de serviço de execução	
URL Pattern	Padrão de URL	
URL Pattern Text	Texto padrão de URL	
URL Sent to browser	URL enviado ao navegador	
Usage	Utilização	
Use Antialiasing	Utilizar antialiasing	
Use Bean	Utilizar Bean	
Use Code Folding	Utilizar código dobrável	
Use Custom Catalina Script	Usar o script Catalina padrão	
Use Database	Utilizar banco de dados	
Use existing code	Utilizar código existente	
Use Existing JDBC Resource	Utilizar recurso JDBC existente	
Use Highlight Color	Utilizar cor de realce	
Use HTTP Proxy	Utilizar proxy HTTP	
Use Indentation Engine	Utilizar mecanismo de indentação	
Use Internal SSH	Utilizar SSH interno	
Use Lazy Initialization	Utilizar inicialização tardia	
Use Local Variable	Usar variável local	
Use Security Manager	Utilizar gerenciador de segurança	
Use Superclass	Utilizar superclasse	
Use Supertype where Possible	Utilizar supertipo onde possível	
Use System Proxy Settings	Utilizar configurações de proxy do sistema	
Use Wave Underline	Utilizar sublinhado de onda	
Used	Utilizado	
Used by	Utilizado por	
Used Frameworks	Frameworks utilizados	
Used NetBeans HTTP proxy	Proxy HTTP do NetBeans utilizado	
User	Usuário	
User Catalog	Catálogo de usuário	
User Code	Código do usuário	
User Dir.	Dir. do usuário	
User in Role	Usuário na regra	
User interface utilities	Utilitários da interface do usuário	
User Name	Nome do usuário	
User Name of server	Nome de usuário do servidor	
User program finished	Programa do usuário terminado	
User program paused	Programa do usuário pausado	
User program running	Programa do usuário rodando	
User program stopped	Programa do usuário parado	
User Utilities	Utilitários do usuário	
User-Defined Server Domain	Domínio do servidor definido pelo usuário	
User-defined types query	Consulta de tipos definidos pelo usuário	
Username too short	Nome de usuário muito curto	
Using NetBeans IDE	Usando o NetBeans IDE	
UTF-16 (recommended)	UTF-16 (recomendado)	
UTF-8 (recommended)	UTF-8 (recomendado)	
Utilities API	API de utilitários	
Utilities for J2EE projects	Utilitários para projetos J2EE	
Valid	Válido	
Valid from:	Válido desde	
Validate	Validar	
Validate Form Bean	Validar Bean do formulário	
Validate XML	Validar XML	
Validate XML Schema	Validar esquema XML	
Validating...	Validando...	
Validation Method	Método de validação	
Validation Table Name	Nome da tabela de validação	
Value	Valor	
Value for DataSource Classname	Valor para o nome da classe do DataSource	
Value for Factory Class	Valor para classe de fábrica	
Value for Resource Type	Valor para tipo do recurso	
Value is read-only	Valor é de somente leitura	
Value of variable	Valor de variável	
Variable	Variável	
Variable Access	Acesso de variável	
Variable Modification	Modificação de variável	
Variable Modifiers	Modificadores de variáveis	
Variable Name	Nome da variável	
Variables View	Visualização de variáveis	
Variant	Variação	
Vendor	Fornecedor	
Verbose	Verboso	
Verbosity Level	Nível de verbosidade	
Verifier	Verificador	
Verify Objects	Verificar objetos	
Verify Project	Verificar projeto	
Version	Versão	
Version columns query	Consulta de colunas de versão	
Version Control	Controle de versão	
Version declaration	Declaração da versão	
Version declared in header	Versão declarada no cabeçalho	
Version of module implementation	Versão da implementação do módulo	
Version of module specification	Versão da especificação do módulo	
Version of the options	Versão das opções	
Versioning	Versionamento	
Vertical	Vertical	
Vertical Bar	Barra vertical	
Vertical Fill	Preenchimento vertical	
Vertical Gap	Espaço vertical	
Vertical gap between components	Espaço vertical entre os componentes	
Vertical Remainder	Restante vertical	
Vertical Resizable	Redimensionamento vertical	
Vertical scroll bar	Barra de rolagem vertical	
Vertical Size	Tamanho vertical	
Victim Selection Policy	Política de seleção alvo	
View	Visualizar	
View Admin Console	Visualizar console Admin	
View by	Ver por	
View Certificate...	Ver certificados	
View Context Log	Visualizar log do contexto	
View Data ...	Visualizar dados	
View Init Parameters	Visualizar parâmetros iniciais	
View Java Packages as	Visualizar pacotes Java como	
View Name	Visualizar nome	
View only	Somente exibição	
View Server Log	Visualizar log do servidor	
View Server Output	Visualizar saída do servidor	
View Servlet	Visualizar servlet	
View Shared Context Log	Visualizar log do contexto compartilhado	
View Source	Visualizar código-fonte	
View Value	Visualizar valor	
Virtual File System API	API virtual do sistema de arquivos	
Virtual Key	Tecla virtual	
Visible	Visível	
Visible button label	Rótulo visível do botão 	
Visible options	Opções visíveis	
Visual form designer	Editor de formulário visual	
Visualizer	Visualizador	
Visualizer Property Panel	Painel de propriedades do visualizador	
Wait	Aguardar	
Waiting for Tomcat...	Aguardando Tomcat...	
WAR Content	Conteúdo WAR	
WAR File	Arquivo WAR	
WAR filename textfield	Campo texto do nome do arquivo WAR	
WARNING	AVISO	
Warning - Select Server	Atenção - Selecionar servidor	
Warnings only	Somente avisos	
Watch	Observador	
Watch Expression	Expressão do observador	
Watch Process	Monitorar processo	
Watches View	Visualização de observadores	
Wave Underline Color	Cor do sublinhado ondulado	
Wave Underlined	Sublinhado em onda	
Web APIs	APIs Web	
Web Application	Aplicação Web	
Web application deployment descriptor	Descritor de deployment de aplicativo web	
Web Application Files	Arquivos do aplicativo Web	
Web Application Listener	Listener do aplicativo Web	
Web Bookmark	Marcador Web	
Web Browser	Navegador Web	
Web Browser Ant Task	Tarefa Ant para navegador Web	
Web Container	Contêiner Web	
Web Deployment Descriptor Objects	Objetos do descritor de deployment da Web	
Web Deployment Descriptors Catalog	Catálogo de descritores de deployment da Web	
Web Freeform Project Support	Suporte a projetos Web FreeForm	
Web Module	Módulo Web	
Web Pages	Páginas Web	
Web Pages Browse Button	Botão Pesquisar páginas Web	
Web Pages Folder	Pasta de páginas Web	
Web Pages Location	Localização de páginas Web	
Web Projects	Projetos Web	
Web Proxy	Proxy Web	
Web Samples	Exemplos Web	
Web Service	Serviço Web	
Web Service Address	Endereço do serviço Web	
Web Service APIs	APIs de serviços Web	
Web Service Client	Cliente de serviço Web	
Web Service Client APIs	APIs de cliente serviços Web	
Web Service Client Exception	Exceção para cliente de serviço Web	
Web Service Client Resources	Recursos para cliente de serviço Web	
Web Service Creation Type	Tipo de criação de serviços Web	
Web Service Description Name	Nome da descrição do serviço Web	
Web Service Descriptor	Descritor de serviços Web	
Web Service Endpoint	Ponto final do serviço Web	
